CE_train,CE_val,accuracy_train,accuracy_val
2.091000076207247815e+00,1.977198053359985330e+00,5.784181818181818313e-01,7.655999999999999472e-01
1.939590477553280845e+00,1.909838002204895080e+00,7.917999999999999483e-01,8.194000000000000172e-01
1.897962085030295620e+00,1.885749378776550245e+00,8.207272727272727497e-01,8.294000000000000261e-01
